IBA Code,Site Name,Province,Districts,Area,Status,latitude,longitude,Latitude,Longitude,,A1,A2,A3,A4i,A4ii,A4iii,A4iv,DD,Criteria Details,tropicalwetevergreen,tropicalsemievergreen,littoral,tropicalgrassland,mangrove,drydeciduoustropical,tropicaldrydeciduous,tropicalsecondaryscrub,freshwaterswamp,riverinewetland,subtropicaldryevergreen,southernmixeddeciduoustype,mixeddrydeciduous,tropicaldryevergreen,subtropicaldrydeciduous,tropicalmoistdeciduous,subtropicalsecondaryscrub,montanewettemperate,subalpinedryscrub,tropical,semievergreen,subtropicalbroadleaved,riverinevegetation,montanegrassyslopes,subtropicalpine,subtropicalevergreen,subalpine,alpinearidpasture,alpinedrypasture,subtropical,broadleaved,wetland,floodedvalleygrassland,tropicalbamboobrakes,woodedgrassland,salixswamp,tropicalevergreen,jhumland,orchards,wetland(freshwaterlakes,pools),humanhabitation,seasonalmarsh,secondaryscrub,wetsavannagrassland,tropicalmoistscrub,bamboobrakes,saltpan,tidalmudflat,tropicalaridzone,tropicalthorn,alpinemoistpasture,alpinemoistscrub,himalayanwettemperate,himalayanmoisttemperate,alpinedryscrub,himalayandrytemperate,aquatic,himalayansecondaryscrub,himalayandryscrub,tropicaldry,lowlandevergreenrain,montanegrassy,montanegrassland,tropicaldeciduous,tropicalmoist,drydeciduous,moistdeciduous,riverine,evergreen,broadleafmountane,grasslandplateau,subtropicalleaved,hillyevergreen,montanebroadleafevergreen,deciduous,montanemixedbroadleaf,subtropicalmixedbroadleafconiferous,temperatebroadleaved,temperate,colddesert,alpinegrassland,mixedbroadleafconiferous,alpinemeadows,grassland,montaneevergreenshola,evergreenshrubs,plantations,Extra
IN-KA-30,Ranebennur Blackbuck,Karnataka,Dharwad,11900,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KA-31,Ranganathitoo,Karnataka,Mysore,68,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,1,0,0,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species (A1, A4i)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KA-32,Shravathi Valley,Karnataka,Shimoga,43123,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-KA-33,Someshwara,Karnataka,Udipi,8840,Wildlife Sanctuary,13.4907662,75.0675281,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-KA-34,Sulekere Lake,Karnataka,Mandya,500,Non Officially Protected,13.3057923,76.3065725,12.67,76.83,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KA-35,Talakaveri,Karnataka,Kodagu,10501,Wildlife Sanctuary,12.3858456,75.4930074,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-KA-36,Arabhithittu,Karnataka,Mysore,1350,Wildlife Sanctuary,NA,NA,NA,NA,,0,0,0,0,0,0,0,1,Data deficient (DD),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KA-37,Shettiahalli,Karnataka,Shimoga,39560,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,	,"
IN-KL-01,Amarambalam - Nilambur,Kerala,Malapuram,26572,Non Officially Protected,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-02,Aralam,Kerala,Kannur,5500,Wildlife Sanctuary,11.9500432,75.7326167,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-03,Chimmony,Kerala,Trichur,9000,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-05,Eravikulam,Kerala,Idukki,9700,National Park,10.2272022,77.1403361,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-KL-06,Idukki,Kerala,Idukki,7000,Wildlife Sanctuary,9.81390505,77.00702563,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-07,Kattampally,Kerala,Kannur,750,Non Officially Protected,11.9347246,75.3747861,11.92,75.33,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-08,Kole,Kerala,Trichur and Malappuram,13632,Non Officially Protected,10.53929725,76.13733739,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-09,Konni,Kerala,Quilon and Pathanamthitta,33116,Non Officially Protected,9.2269459,76.8497247,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-10,Kottiyoor,Kerala,Kannur,3500,Non Officially Protected,11.8736413,75.8647436,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-11,Kulathupuzha,Kerala,Kollam (Quilon),21900,Non Officially Protected,8.8977495,77.0558688,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species(A1, A2)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-KL-12,Nelliyampathy,Kerala,Palghat,20005,Non Officially Protected,10.5349244,76.6932494,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-13,Neyyar,Kerala,Thiruvanthapuram,12800,Wildlife Sanctuary,8.53506005,77.14534834,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-14,Parambikulam,Kerala,Palghat,28500,Wildlife Sanctuary,10.441,76.733,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-15,Peechi - Vazhani,Kerala,Trichur,12500,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-16,Peppara,Kerala,Trivandrum,5300,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,0,0,0,0,0,0,"Globally threatened species, Restricted range species (A1, A2)",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-17,Periyar,Kerala,Idukki,77700,Tiger Reserve,10.1715831,76.4608813,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KL-18,Ranni,Kerala,Quilon,87738,Non Officially Protected,9.3852605,76.7848789,NA,NA,,1,1,0,0,0,0,0,1,"Globally threatened species, Restricted range species, Data deficient (A1, A2, DD)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-19,Shendurney,Kerala,Quilon,10032,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-KL-20,Silent Valley,Kerala,Palakkad,8952,National Park,10.0794143,77.1674719,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KL-21,Thattakkad,Kerala,Idduki,2516,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KL-22,Vazhachal  Division,Kerala,Thrissur & Ernakulam,41300,Non Officially Protected,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-KL-23,Vembanad Lake,Kerala,"Ernakulam, Alleppey, Kottayam, and Pathanamthitta",79400,Non Officially Protected,NA,NA,9.6,76.39,,0,0,0,1,0,1,0,0,"Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A4i, A4iii)",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,"
IN-KL-24,Wynaad,Kerala,Wynaad,34444,Wildlife Sanctuary,NA,NA,NA,NA,,1,1,1,0,0,0,0,0,"Globally threatened species, Restricted range species, Biome-restricted assemblage (A1, A2, A3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,	,	,"
IN-LD-01,Pitti Island,Lakshadweep,Lakshadweep Island,1,Non Officially Protected,10.7751242,72.5343397,11,72.08,,0,0,0,0,0,1,0,0,"Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A4iii)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MP-01,Bandhavgarh,Madhya Pradesh,Shahdol,44885,Tiger Reserve,23.72433645,80.92805036,NA,NA,,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-02,Barna Reservoir,Madhya Pradesh,Raisen,7690,Non Officially Protected,23.078,78.03125,23.08,78.12,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MP-03,Bhoj (Upper Lake) Wetland,Madhya Pradesh,Bhopal,3072,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MP-04,Bori,Madhya Pradesh,Hoshangabad,48572,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,1,0,0,0,0,0,"Globally threatened species, Biome-restricted assemblage (A1, A3)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,	,"
IN-MP-05,Dihaila Jheel,Madhya Pradesh,Shivpuri,371,Non Officially Protected,NA,NA,NA,NA,,1,0,0,1,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory waterbird species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4i, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MP-06,Gandhi Sagar Reservoir,Madhya Pradesh,"Neemuch, Mandsaur",36862,Non Officially Protected,24.43988275,75.51067117,NA,NA,,0,0,0,0,1,1,0,0,"Congregations: Site known or thought to hold, on a regular basis, > 1% of a bio-geographic population of a congregatory seabird or terrestrial species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A4ii, A4iii)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-07,Ghatigaon Bustard,Madhya Pradesh,Gwalior,51100,Wildlife Sanctuary,NA,NA,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
IN-MP-08,Halali Reservoir,Madhya Pradesh,"Bhopal, Raisen",2528,Non Officially Protected,NA,NA,23.5,77.5,,1,0,0,0,0,1,0,0,"Globally threatened species, Congregations: Site known or thought to hold, on a regular basis, > 20,000 water birds or > 10,000 pairs of seabirds of one or more species (A1, A4iii)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-09,Kanha,Madhya Pradesh,Mandla & Balaghat,94000,Tiger Reserve,22.2766989,80.6300919,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-10,Madhav,Madhya Pradesh,Shivpuri,37522,National Park,26.2088589,78.1881093,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
IN-MP-11,Panna,Madhya Pradesh,"Panna, Chhattarpur",54267,Tiger Reserve,24.5,80.25,NA,NA,,1,0,0,0,0,0,0,0,Globally threatened species (A1),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"	,	,"
